-1.551448 0.182570 
-0.403984 -2.283795 
-0.136208 0.344209 
0.568847 -0.475474 
-0.978788 -0.317001 
1.348097 -0.011826 
-0.291615 0.659306 
-1.320322 -0.012399 
-1.607119 0.584326 
-0.921279 -0.351708 
-1.001441 0.040654 
-0.367132 0.790436 
1.202973 -0.150721 
-1.662434 -0.133309 
-1.372138 -1.722400 
1.078610 -0.157841 
-1.073150 -0.173303 
-0.016934 -0.666951 
0.136077 -0.011674 
-1.070056 0.732262 
-2.354875 0.198230 
0.154676 1.049163 
-0.266732 0.718838 
-1.160691 -0.071663 
-0.364425 0.181405 
0.626696 0.110973 
1.302898 0.517262 
-0.145464 2.431047 
-0.540243 0.202319 
-0.221879 -0.405058 
0.650375 -2.233317 
-1.846304 0.764627 
-0.460004 1.744796 
0.712760 1.734135 
0.177175 -0.320965 
1.104934 1.074928 
-0.478238 0.167096 
0.001838 0.297962 
1.686568 -1.028780 
-0.479230 0.135615 
0.371495 -0.043550 
1.159102 -1.634271 
1.733975 -0.872845 
-0.353939 -0.630159 
-1.782350 -0.139538 
1.057885 -0.430816 
-0.804011 0.793021 
0.286156 0.399368 
-1.572941 0.484019 
-0.569622 -0.456794 
0.511681 0.770363 
1.074779 -0.227514 
-1.958265 -0.497122 
-1.661432 -0.056139 
0.383634 -2.521095 
-0.904560 -0.286346 
0.102997 2.140549 
0.035870 1.851668 
1.290153 1.063076 
0.534826 1.297065 
0.218293 -0.111687 
-0.071725 -0.398600 
-1.060737 -0.573749 
-0.273819 -1.860240 
-0.877085 0.753947 
1.921376 0.235900 
0.541080 -0.194958 
-0.498269 -0.004628 
-0.029301 -0.664330 
0.490149 1.004834 
0.972616 -0.839654 
-0.765346 -0.010839 
0.891677 -0.049640 
-0.143718 -0.092950 
0.896627 -0.688792 
-0.891722 0.132455 
0.050582 -1.014178 
0.370290 0.161781 
-1.107233 0.094985 
-0.902104 0.262448 
-0.794304 0.595370 
-0.094054 0.963150 
-0.641525 0.549107 
-2.602683 0.726613 
0.703867 0.247130 
-0.979980 0.247617 
-0.920279 -1.385062 
-0.341388 -0.984240 
-0.273284 0.258518 
1.165788 -1.357182 
-1.372896 0.093049 
0.653808 -0.290318 
-0.362802 -1.331043 
-0.405769 1.044368 
0.408561 0.953487 
1.193950 -0.109804 
-1.643069 -0.825612 
0.084030 0.845704 
1.209945 -0.950034 
0.794215 -0.920607 
-0.793385 0.474753 
1.640070 -0.260542 
-0.008467 -2.024022 
-0.490774 -1.198850 
-0.450011 -0.669340 
1.251005 0.865065 
-0.926375 0.463572 
0.688673 -1.313267 
-0.010184 0.538424 
0.466875 0.919549 
-0.576522 1.917656 
-1.931552 -1.459742 
0.465313 -0.341020 
0.519525 1.858508 
-0.178094 -1.844099 
0.057327 -1.090760 
-0.036775 -0.703663 
-0.354483 0.280210 
-0.979194 0.830281 
0.579045 -0.179485 
-0.794187 -0.207577 
0.357356 -1.123702 
1.503024 1.463811 
1.091632 0.353949 
0.287146 0.193193 
-0.105610 -0.718355 
-0.392488 0.021184 
0.261649 -1.305518 
-0.595688 -0.280250 
-0.046598 -0.170098 
0.312252 -1.830888 
-2.927406 -0.522164 
-0.779789 -0.481164 
1.777799 1.488840 
-0.935178 0.855687 
0.634640 0.500000 
-0.082028 -0.301858 
-0.882862 -0.701849 
-0.523306 -0.470927 
1.251749 0.800718 
0.551696 1.026457 
-0.559610 -0.593092 
-1.824466 0.215679 
0.223560 0.265771 
-0.542144 0.415430 
0.279643 -0.268351 
-0.418083 -0.040351 
-1.198751 -0.153746 
-1.082082 -1.296798 
-0.367556 -0.459307 
-0.942605 1.433087 
0.410763 1.658476 
-0.312053 1.185812 
-0.709510 0.961721 
-1.104786 -0.246100 
-0.511740 0.682635 
0.056262 1.248065 
0.966057 0.240275 
1.317513 1.486969 
-0.651459 -0.150105 
-0.551189 0.668585 
-0.204366 -0.176337 
0.370477 0.049055 
-0.064294 -1.131308 
-2.548554 0.161055 
-1.564981 0.737372 
-0.179718 0.561038 
-0.309481 1.287001 
0.723129 1.741794 
-0.829419 -0.852202 
0.133109 0.457601 
1.591618 -0.394432 
0.029077 0.315363 
-0.291953 -0.447189 
0.160326 -0.221448 
0.358680 0.817344 
0.536472 -0.147799 
1.444144 -1.283627 
-1.362850 0.837763 
-1.461522 0.046128 
-1.322150 -0.281774 
1.773664 1.271152 
0.851496 0.114335 
-1.094998 -1.359556 
-0.906586 0.453419 
0.746758 -0.032387 
-1.121910 0.369820 
0.032701 0.597639 
-1.765700 0.135298 
0.713159 -1.421421 
2.004846 -0.659381 
-0.165450 -0.382925 
-0.479059 -0.400355 
0.637181 -1.562387 
-0.429054 -0.506429 
-0.018394 -0.509638 
1.406844 -1.231351 
0.248970 2.107500 
0.897954 1.669291 
0.776046 1.557738 
-1.870299 0.631753 
-0.224029 -1.040894 
1.144794 -0.465768 
-0.375770 -1.301187 
0.326157 1.132889 
1.446435 0.132071 
1.064422 -0.495766 
-0.395232 -0.246335 
-0.879956 1.467399 
0.953744 -0.543576 
0.545914 -1.314027 
-1.250070 0.145009 
-0.621425 -0.121766 
-0.284093 -1.471887 
1.027358 -0.414758 
-0.406583 -0.930556 
0.039825 -1.534993 
1.344933 -1.751944 
-0.656417 -0.078271 
-0.829445 -0.090316 
0.300258 -0.227482 
0.377053 0.595025 
2.567990 -0.369250 
-0.603105 -0.820121 
1.686620 0.602541 
0.055224 -0.421695 
-0.032200 1.688275 
-1.261084 0.575420 
-2.087049 -0.065424 
1.874389 0.141816 
-0.449323 -0.109556 
-0.686063 1.496633 
1.177946 -0.786096 
0.343391 -0.501037 
-1.438170 -0.999659 
0.463956 -1.331150 
-0.640657 0.399116 
-0.914015 -1.107914 
1.091455 0.087054 
1.580410 -0.352123 
-0.374208 -0.876420 
0.491119 -0.557410 
1.056421 0.209988 
-0.376940 -1.740665 
2.034938 -1.332391 
-1.100865 0.487322 
0.007183 -0.797529 
